filename,%VBur
Hf-π-29=NCH3_2_30=F_31=Cl.xyz,63.7742
Hf-π-29=NCH3_2_30=F_31=Et.xyz,64.0689
Hf-π-29=NCH3_2_30=F_31=F.xyz,60.8694
Hf-π-29=NCH3_2_30=F_31=Me.xyz,63.3287
Hf-π-29=NCH3_2_30=F_31=NCH3_2.xyz,66.4753
Hf-π-29=NCH3_2_30=F_31=NO2.xyz,60.6387
Hf-π-29=NCH3_2_30=F_31=OMe.xyz,63.6310
Hf-π-29=NCH3_2_30=F_31=Ph.xyz,65.3839
Hf-π-29=NCH3_2_30=Me_31=CF3.xyz,62.7603
Hf-π-29=NCH3_2_30=Me_31=Cl.xyz,63.6409
Hf-π-29=NCH3_2_30=Me_31=Et.xyz,64.7346
Hf-π-29=NCH3_2_30=Me_31=F.xyz,61.9957
Hf-π-29=NCH3_2_30=Me_31=Me.xyz,63.8989
Hf-π-29=NCH3_2_30=Me_31=NCH3_2.xyz,62.8768
Hf-π-29=NCH3_2_30=Me_31=NO2.xyz,61.7959
Hf-π-29=NCH3_2_30=Me_31=OMe.xyz,65.5918
Hf-π-29=NCH3_2_30=Me_31=Ph.xyz,62.7178
Hf-π-29=NCH3_2_30=NCH3_2_31=CF3.xyz,62.3655
Hf-π-29=NCH3_2_30=NCH3_2_31=Cl.xyz,61.7377
Hf-π-29=NCH3_2_30=NCH3_2_31=Et.xyz,61.6130
Hf-π-29=NCH3_2_30=NCH3_2_31=F.xyz,62.0283
Hf-π-29=NCH3_2_30=NCH3_2_31=Me.xyz,61.7307
Hf-π-29=NCH3_2_30=NCH3_2_31=NCH3_2.xyz,63.2402
Hf-π-29=NCH3_2_30=NCH3_2_31=NO2.xyz,61.6428
Hf-π-29=NCH3_2_30=NCH3_2_31=OMe.xyz,61.4011
Hf-π-29=NCH3_2_30=NCH3_2_31=Ph.xyz,64.5796
Hf-π-29=NCH3_2_30=NO2_31=CF3.xyz,63.2891
Hf-π-29=NCH3_2_30=NO2_31=Cl.xyz,62.9211
Hf-π-29=NCH3_2_30=NO2_31=Et.xyz,63.5372
Hf-π-29=NCH3_2_30=NO2_31=F.xyz,62.3678
Hf-π-29=NCH3_2_30=NO2_31=Me.xyz,62.9717
Hf-π-29=NCH3_2_30=NO2_31=NCH3_2.xyz,63.9536
Hf-π-29=NCH3_2_30=NO2_31=NO2.xyz,62.2012
Hf-π-29=NCH3_2_30=NO2_31=OMe.xyz,64.6321
Hf-π-29=NCH3_2_30=NO2_31=Ph.xyz,63.0602
Hf-π-29=NCH3_2_30=OMe_31=CF3.xyz,67.0244
Hf-π-29=NCH3_2_30=OMe_31=Cl.xyz,66.1020
Hf-π-29=NCH3_2_30=OMe_31=Et.xyz,64.4038
Hf-π-29=NCH3_2_30=OMe_31=F.xyz,65.1940
Hf-π-29=NCH3_2_30=OMe_31=Me.xyz,63.6071
Hf-π-29=NCH3_2_30=OMe_31=NCH3_2.xyz,66.4293
Hf-π-29=NCH3_2_30=OMe_31=NO2.xyz,65.8195
Hf-π-29=NCH3_2_30=OMe_31=OMe.xyz,64.9594
Hf-π-29=NCH3_2_30=OMe_31=Ph.xyz,64.2850
Hf-π-29=NCH3_2_30=Ph_31=CF3.xyz,64.5342
Hf-π-29=NCH3_2_30=Ph_31=Cl.xyz,63.9617
Hf-π-29=NCH3_2_30=Ph_31=Et.xyz,64.5133
Hf-π-29=NCH3_2_30=Ph_31=F.xyz,63.7509
Hf-π-29=NCH3_2_30=Ph_31=Me.xyz,63.8348
Hf-π-29=NCH3_2_30=Ph_31=NCH3_2.xyz,63.8977
Hf-π-29=NCH3_2_30=Ph_31=NO2.xyz,64.1510
Hf-π-29=NCH3_2_30=Ph_31=OMe.xyz,65.5342
Hf-π-29=NCH3_2_30=Ph_31=Ph.xyz,64.6006
Hf-π-29=NO2_30=CF3_31=CF3.xyz,64.4370
Hf-π-29=NO2_30=CF3_31=Cl.xyz,64.7800
Hf-π-29=NO2_30=CF3_31=Et.xyz,64.7212
Hf-π-29=NO2_30=CF3_31=F.xyz,64.2244
Hf-π-29=NO2_30=CF3_31=Me.xyz,64.4143
Hf-π-29=NO2_30=CF3_31=NCH3_2.xyz,64.1860
Hf-π-29=NO2_30=CF3_31=NO2.xyz,64.7398
Hf-π-29=NO2_30=CF3_31=OMe.xyz,64.3915
Hf-π-29=NO2_30=CF3_31=Ph.xyz,64.4894
Hf-π-29=NO2_30=Cl_31=CF3.xyz,62.7009
Hf-π-29=NO2_30=Cl_31=Cl.xyz,63.5133
Hf-π-29=NO2_30=Cl_31=Et.xyz,59.9970
Hf-π-29=NO2_30=Cl_31=F.xyz,61.4308
Hf-π-29=NO2_30=Cl_31=Me.xyz,63.2326
Hf-π-29=NO2_30=Cl_31=NCH3_2.xyz,62.8459
Hf-π-29=NO2_30=Cl_31=NO2.xyz,63.3508
Hf-π-29=NO2_30=Cl_31=OMe.xyz,61.3574
Hf-π-29=NO2_30=Cl_31=Ph.xyz,62.5990
Hf-π-29=NO2_30=Et_31=CF3.xyz,64.3152
Hf-π-29=NO2_30=Et_31=Cl.xyz,63.5314
Hf-π-29=NO2_30=Et_31=Et.xyz,64.1592
Hf-π-29=NO2_30=Et_31=F.xyz,62.9135
Hf-π-29=NO2_30=Et_31=Me.xyz,62.3235
Hf-π-29=NO2_30=Et_31=NCH3_2.xyz,63.2099
Hf-π-29=NO2_30=Et_31=NO2.xyz,63.5622
Hf-π-29=NO2_30=Et_31=OMe.xyz,62.5961
Hf-π-29=NO2_30=Et_31=Ph.xyz,62.8250
Hf-π-29=NO2_30=F_31=CF3.xyz,65.8312
Hf-π-29=NO2_30=F_31=Cl.xyz,60.7214
Hf-π-29=NO2_30=F_31=Et.xyz,64.7177
Hf-π-29=NO2_30=F_31=F.xyz,60.3563
Hf-π-29=NO2_30=F_31=Me.xyz,59.0087
Hf-π-29=NO2_30=F_31=NCH3_2.xyz,61.2986
Hf-π-29=NO2_30=F_31=NO2.xyz,60.9462
Hf-π-29=NO2_30=F_31=OMe.xyz,60.8659
Hf-π-29=NO2_30=F_31=Ph.xyz,60.3231
Hf-π-29=NO2_30=Me_31=CF3.xyz,65.4957
Hf-π-29=NO2_30=Me_31=Cl.xyz,64.6827
Hf-π-29=NO2_30=Me_31=Et.xyz,63.9827
Hf-π-29=NO2_30=Me_31=F.xyz,62.4348
Hf-π-29=NO2_30=Me_31=Me.xyz,64.3100
Hf-π-29=NO2_30=Me_31=NCH3_2.xyz,62.7184
Hf-π-29=NO2_30=Me_31=NO2.xyz,63.2315
Hf-π-29=NO2_30=Me_31=OMe.xyz,62.3131
Hf-π-29=NO2_30=Me_31=Ph.xyz,60.9119
Hf-π-29=NO2_30=NCH3_2_31=CF3.xyz,62.5565
Hf-π-29=NO2_30=NCH3_2_31=Cl.xyz,61.4983
Hf-π-29=NO2_30=NCH3_2_31=Et.xyz,61.7167
Hf-π-29=NO2_30=NCH3_2_31=F.xyz,62.5792
Hf-π-29=NO2_30=NCH3_2_31=Me.xyz,61.1402
Hf-π-29=NO2_30=NCH3_2_31=NCH3_2.xyz,63.1726
Hf-π-29=NO2_30=NCH3_2_31=NO2.xyz,62.0714
Hf-π-29=NO2_30=NCH3_2_31=OMe.xyz,62.8325
Hf-π-29=NO2_30=NCH3_2_31=Ph.xyz,61.3417
Hf-π-29=NO2_30=NO2_31=CF3.xyz,64.1586
Hf-π-29=NO2_30=NO2_31=Cl.xyz,63.6152
Hf-π-29=NO2_30=NO2_31=Et.xyz,63.5343
Hf-π-29=NO2_30=NO2_31=F.xyz,61.1105
Hf-π-29=NO2_30=NO2_31=Me.xyz,63.9245
Hf-π-29=NO2_30=NO2_31=NCH3_2.xyz,63.3730
Hf-π-29=NO2_30=NO2_31=NO2.xyz,61.6212
Hf-π-29=NO2_30=NO2_31=OMe.xyz,61.0907
Hf-π-29=NO2_30=NO2_31=Ph.xyz,62.9665
Hf-π-29=NO2_30=OMe_31=CF3.xyz,65.8964
Hf-π-29=NO2_30=OMe_31=Cl.xyz,65.2628
Hf-π-29=NO2_30=OMe_31=Et.xyz,60.6236
Hf-π-29=NO2_30=OMe_31=F.xyz,64.8801
Hf-π-29=NO2_30=OMe_31=Me.xyz,65.1900
Hf-π-29=NO2_30=OMe_31=NCH3_2.xyz,60.9946
Hf-π-29=NO2_30=OMe_31=NO2.xyz,65.0729
Hf-π-29=NO2_30=OMe_31=OMe.xyz,65.0024
Hf-π-29=NO2_30=OMe_31=Ph.xyz,60.5770
Hf-π-29=NO2_30=Ph_31=CF3.xyz,60.5351
Hf-π-29=NO2_30=Ph_31=Cl.xyz,60.3720
Hf-π-29=NO2_30=Ph_31=Et.xyz,63.7387
Hf-π-29=NO2_30=Ph_31=F.xyz,60.6551
Hf-π-29=NO2_30=Ph_31=Me.xyz,63.5127
Hf-π-29=NO2_30=Ph_31=NCH3_2.xyz,63.1977
Hf-π-29=NO2_30=Ph_31=NO2.xyz,60.8169
Hf-π-29=NO2_30=Ph_31=OMe.xyz,62.2478
Hf-π-29=NO2_30=Ph_31=Ph.xyz,64.1574
Hf-π-29=OMe_30=CF3_31=CF3.xyz,62.1890
Hf-π-29=OMe_30=CF3_31=Cl.xyz,62.3742
Hf-π-29=OMe_30=CF3_31=Et.xyz,61.8815
Hf-π-29=OMe_30=CF3_31=F.xyz,61.8710
Hf-π-29=OMe_30=CF3_31=Me.xyz,61.9584
Hf-π-29=OMe_30=CF3_31=NCH3_2.xyz,61.8681
Hf-π-29=OMe_30=CF3_31=NO2.xyz,62.1378
Hf-π-29=OMe_30=CF3_31=OMe.xyz,62.1226
Hf-π-29=OMe_30=CF3_31=Ph.xyz,62.2403
Hf-π-29=OMe_30=Cl_31=CF3.xyz,60.5852
Hf-π-29=OMe_30=Cl_31=Cl.xyz,61.3877
Hf-π-29=OMe_30=Cl_31=Et.xyz,64.7229
Hf-π-29=OMe_30=Cl_31=F.xyz,59.0087
Hf-π-29=OMe_30=Cl_31=Me.xyz,61.1734
Hf-π-29=OMe_30=Cl_31=NCH3_2.xyz,60.6481
Hf-π-29=OMe_30=Cl_31=NO2.xyz,59.2510
Hf-π-29=OMe_30=Cl_31=OMe.xyz,59.0087
Hf-π-29=OMe_30=Cl_31=Ph.xyz,63.9443
Hf-π-29=OMe_30=Et_31=CF3.xyz,60.4739
Hf-π-29=OMe_30=Et_31=Cl.xyz,62.3492
Hf-π-29=OMe_30=Et_31=Et.xyz,62.5559
Hf-π-29=OMe_30=Et_31=F.xyz,60.2165
Hf-π-29=OMe_30=Et_31=Me.xyz,62.2572
Hf-π-29=OMe_30=Et_31=NCH3_2.xyz,60.8595
Hf-π-29=OMe_30=Et_31=NO2.xyz,61.3358
Hf-π-29=OMe_30=Et_31=OMe.xyz,61.1565
Hf-π-29=OMe_30=Et_31=Ph.xyz,60.4250
Hf-π-29=OMe_30=F_31=CF3.xyz,64.0835
Hf-π-29=OMe_30=F_31=Cl.xyz,63.6729
Hf-π-29=OMe_30=F_31=Et.xyz,64.8569
Hf-π-29=OMe_30=F_31=F.xyz,63.9309
Hf-π-29=OMe_30=F_31=Me.xyz,63.0771
Hf-π-29=OMe_30=F_31=NCH3_2.xyz,64.8615
Hf-π-29=OMe_30=F_31=NO2.xyz,62.8698
Hf-π-29=OMe_30=F_31=OMe.xyz,64.2442
Hf-π-29=OMe_30=F_31=Ph.xyz,63.3217
Hf-π-29=OMe_30=Me_31=CF3.xyz,65.3594
Hf-π-29=OMe_30=Me_31=Cl.xyz,64.4748
Hf-π-29=OMe_30=Me_31=Et.xyz,63.3817
Hf-π-29=OMe_30=Me_31=F.xyz,61.1920
Hf-π-29=OMe_30=Me_31=Me.xyz,62.2443
Hf-π-29=OMe_30=Me_31=NCH3_2.xyz,64.8615
Hf-π-29=OMe_30=Me_31=NO2.xyz,59.2032
Hf-π-29=OMe_30=Me_31=OMe.xyz,64.1790
Hf-π-29=OMe_30=Me_31=Ph.xyz,63.3835
Hf-π-29=OMe_30=NCH3_2_31=CF3.xyz,60.9550
Hf-π-29=OMe_30=NCH3_2_31=Cl.xyz,60.6265
Hf-π-29=OMe_30=NCH3_2_31=Et.xyz,61.1629
Hf-π-29=OMe_30=NCH3_2_31=F.xyz,60.4390
Hf-π-29=OMe_30=NCH3_2_31=Me.xyz,60.3254
Hf-π-29=OMe_30=NCH3_2_31=NCH3_2.xyz,61.0353
Hf-π-29=OMe_30=NCH3_2_31=NO2.xyz,60.2922
Hf-π-29=OMe_30=NCH3_2_31=OMe.xyz,60.8868
Hf-π-29=OMe_30=NCH3_2_31=Ph.xyz,63.5587
Hf-π-29=OMe_30=NO2_31=CF3.xyz,62.3585
Hf-π-29=OMe_30=NO2_31=Cl.xyz,61.2543
Hf-π-29=OMe_30=NO2_31=Et.xyz,61.8151
Hf-π-29=OMe_30=NO2_31=F.xyz,60.3540
Hf-π-29=OMe_30=NO2_31=Me.xyz,61.1827
Hf-π-29=OMe_30=NO2_31=NCH3_2.xyz,64.4597
Hf-π-29=OMe_30=NO2_31=NO2.xyz,61.1204
Hf-π-29=OMe_30=NO2_31=OMe.xyz,62.2950
Hf-π-29=OMe_30=NO2_31=Ph.xyz,60.5351
Hf-π-29=OMe_30=OMe_31=CF3.xyz,64.9372
Hf-π-29=OMe_30=OMe_31=Cl.xyz,64.2081
Hf-π-29=OMe_30=OMe_31=Et.xyz,63.8954
Hf-π-29=OMe_30=OMe_31=F.xyz,61.4686
Hf-π-29=OMe_30=OMe_31=Me.xyz,63.7929
Hf-π-29=OMe_30=OMe_31=NCH3_2.xyz,64.7986
Hf-π-29=OMe_30=OMe_31=NO2.xyz,63.8464
Hf-π-29=OMe_30=OMe_31=OMe.xyz,64.1417
Hf-π-29=OMe_30=OMe_31=Ph.xyz,63.3526
Hf-π-29=OMe_30=Ph_31=CF3.xyz,65.9372
Hf-π-29=OMe_30=Ph_31=Cl.xyz,61.6684
Hf-π-29=OMe_30=Ph_31=Et.xyz,61.9334
Hf-π-29=OMe_30=Ph_31=F.xyz,61.7854
Hf-π-29=OMe_30=Ph_31=Me.xyz,61.4325
Hf-π-29=OMe_30=Ph_31=NCH3_2.xyz,62.0277
Hf-π-29=OMe_30=Ph_31=NO2.xyz,61.8303
Hf-π-29=OMe_30=Ph_31=OMe.xyz,62.9391
Hf-π-29=OMe_30=Ph_31=Ph.xyz,62.1354
Hf-π-29=Ph_30=CF3_31=CF3.xyz,65.6448
Hf-π-29=Ph_30=CF3_31=Cl.xyz,65.5586
Hf-π-29=Ph_30=CF3_31=Et.xyz,65.3728
Hf-π-29=Ph_30=CF3_31=F.xyz,65.3658
Hf-π-29=Ph_30=CF3_31=Me.xyz,65.4480
Hf-π-29=Ph_30=CF3_31=NCH3_2.xyz,65.2424
Hf-π-29=Ph_30=CF3_31=NO2.xyz,65.6553
Hf-π-29=Ph_30=CF3_31=OMe.xyz,65.5697
Hf-π-29=Ph_30=CF3_31=Ph.xyz,65.6943
Hf-π-29=Ph_30=Cl_31=CF3.xyz,63.4225
Hf-π-29=Ph_30=Cl_31=Cl.xyz,63.3782
Hf-π-29=Ph_30=Cl_31=Et.xyz,62.6159
Hf-π-29=Ph_30=Cl_31=F.xyz,63.3171
Hf-π-29=Ph_30=Cl_31=Me.xyz,64.3449
Hf-π-29=Ph_30=Cl_31=NCH3_2.xyz,63.8919
Hf-π-29=Ph_30=Cl_31=NO2.xyz,62.8552
Hf-π-29=Ph_30=Cl_31=OMe.xyz,63.0125
Hf-π-29=Ph_30=Cl_31=Ph.xyz,63.2897
Hf-π-29=Ph_30=Et_31=CF3.xyz,65.2727
Hf-π-29=Ph_30=Et_31=Cl.xyz,63.6694
Hf-π-29=Ph_30=Et_31=Et.xyz,65.2657
Hf-π-29=Ph_30=Et_31=F.xyz,62.4569
Hf-π-29=Ph_30=Et_31=Me.xyz,63.3479
Hf-π-29=Ph_30=Et_31=NCH3_2.xyz,64.1231
Hf-π-29=Ph_30=Et_31=NO2.xyz,62.6060
Hf-π-29=Ph_30=Et_31=OMe.xyz,62.9181
Hf-π-29=Ph_30=Et_31=Ph.xyz,63.3846
Hf-π-29=Ph_30=F_31=CF3.xyz,66.2097
Hf-π-29=Ph_30=F_31=Cl.xyz,62.0149
Hf-π-29=Ph_30=F_31=Et.xyz,65.8801
Hf-π-29=Ph_30=F_31=F.xyz,61.8116
Hf-π-29=Ph_30=F_31=Me.xyz,62.4592
Hf-π-29=Ph_30=F_31=NCH3_2.xyz,66.6243
Hf-π-29=Ph_30=F_31=NO2.xyz,61.6789
Hf-π-29=Ph_30=F_31=OMe.xyz,65.8935
Hf-π-29=Ph_30=F_31=Ph.xyz,66.1730
Hf-π-29=Ph_30=Me_31=CF3.xyz,61.2566
Hf-π-29=Ph_30=Me_31=Cl.xyz,62.9595
Hf-π-29=Ph_30=Me_31=Et.xyz,65.0910
Hf-π-29=Ph_30=Me_31=F.xyz,62.4889
Hf-π-29=Ph_30=Me_31=Me.xyz,64.8970
Hf-π-29=Ph_30=Me_31=NCH3_2.xyz,63.6449
Hf-π-29=Ph_30=Me_31=NO2.xyz,62.6211
Hf-π-29=Ph_30=Me_31=OMe.xyz,62.9053
Hf-π-29=Ph_30=Me_31=Ph.xyz,62.4651
Hf-π-29=Ph_30=NCH3_2_31=CF3.xyz,62.8488
Hf-π-29=Ph_30=NCH3_2_31=Cl.xyz,62.6543
Hf-π-29=Ph_30=NCH3_2_31=Et.xyz,62.9350
Hf-π-29=Ph_30=NCH3_2_31=F.xyz,63.4574
Hf-π-29=Ph_30=NCH3_2_31=Me.xyz,62.5844
Hf-π-29=Ph_30=NCH3_2_31=NCH3_2.xyz,64.2646
Hf-π-29=Ph_30=NCH3_2_31=NO2.xyz,62.8937
Hf-π-29=Ph_30=NCH3_2_31=OMe.xyz,62.7889
Hf-π-29=Ph_30=NCH3_2_31=Ph.xyz,63.1971
Hf-π-29=Ph_30=NO2_31=CF3.xyz,64.9087
Hf-π-29=Ph_30=NO2_31=Cl.xyz,64.2966
Hf-π-29=Ph_30=NO2_31=Et.xyz,64.4236
Hf-π-29=Ph_30=NO2_31=F.xyz,62.2956
Hf-π-29=Ph_30=NO2_31=Me.xyz,64.4969
Hf-π-29=Ph_30=NO2_31=NCH3_2.xyz,64.8656
Hf-π-29=Ph_30=NO2_31=NO2.xyz,64.3572
Hf-π-29=Ph_30=NO2_31=OMe.xyz,62.3579
Hf-π-29=Ph_30=NO2_31=Ph.xyz,64.0899
Hf-π-29=Ph_30=OMe_31=CF3.xyz,67.1112
Hf-π-29=Ph_30=OMe_31=Cl.xyz,65.8463
Hf-π-29=Ph_30=OMe_31=Et.xyz,61.5734
Hf-π-29=Ph_30=OMe_31=F.xyz,65.0758
Hf-π-29=Ph_30=OMe_31=Me.xyz,65.5056
Hf-π-29=Ph_30=OMe_31=NCH3_2.xyz,66.3757
Hf-π-29=Ph_30=OMe_31=NO2.xyz,65.6757
Hf-π-29=Ph_30=OMe_31=OMe.xyz,66.2743
Hf-π-29=Ph_30=OMe_31=Ph.xyz,61.9537
Hf-π-29=Ph_30=Ph_31=CF3.xyz,62.6741
Hf-π-29=Ph_30=Ph_31=Cl.xyz,61.2962
Hf-π-29=Ph_30=Ph_31=Et.xyz,64.6402
Hf-π-29=Ph_30=Ph_31=F.xyz,62.6782
Hf-π-29=Ph_30=Ph_31=Me.xyz,63.3392
Hf-π-29=Ph_30=Ph_31=NCH3_2.xyz,62.9973
Hf-π-29=Ph_30=Ph_31=NO2.xyz,61.9945
Hf-π-29=Ph_30=Ph_31=OMe.xyz,62.5606
Hf-π-29=Ph_30=Ph_31=Ph.xyz,65.4614
