filename,atom1_sasa,sasa_area,sasa_volume
Hf-¦Ð-29=CF3_30=NCH3_2_31=NCH3_2.xyz,5.650132014429878,513.5306941555036,919.0338171396359
Hf-¦Ð-29=CF3_30=NCH3_2_31=NO2.xyz,7.910184820201842,482.9082576697133,859.5507291293959
Hf-¦Ð-29=CF3_30=NCH3_2_31=OMe.xyz,8.16019066154829,493.5205400060843,872.2542401513576
Hf-¦Ð-29=CF3_30=NCH3_2_31=Ph.xyz,7.700179913470811,541.7614469744523,981.2373333562037
Hf-¦Ð-29=CF3_30=NO2_31=CF3.xyz,6.760157950008145,469.40618356096803,829.0123116129556
Hf-¦Ð-29=CF3_30=NO2_31=Cl.xyz,8.63020164327963,448.8679162536466,787.4274877880852
Hf-¦Ð-29=CF3_30=NO2_31=Et.xyz,5.110119397121536,479.1280420971269,840.0361980239286
Hf-¦Ð-29=CF3_30=NO2_31=F.xyz,8.870207250972218,441.6972531069033,768.2870897375235
Hf-¦Ð-29=CF3_30=NO2_31=Me.xyz,7.900184586547981,452.7980992928648,791.9166493282927
Hf-¦Ð-29=CF3_30=NO2_31=NCH3_2.xyz,6.090142295199648,484.29834310798134,860.8827419015112
Hf-¦Ð-29=CF3_30=NO2_31=NO2.xyz,8.62020140962577,458.9555358163242,808.9810591309
Hf-¦Ð-29=CF3_30=NO2_31=OMe.xyz,7.930185287509551,469.1575784710578,819.048774409536
Hf-¦Ð-29=CF3_30=NO2_31=Ph.xyz,8.070188558663567,512.2793401462458,920.1102599868605
Hf-¦Ð-29=CF3_30=OMe_31=CF3.xyz,8.440197203856323,470.39870496249887,830.2426016606486
Hf-¦Ð-29=CF3_30=OMe_31=Cl.xyz,9.010210522126235,458.8199724120526,800.6246179380754
Hf-¦Ð-29=CF3_30=OMe_31=Et.xyz,8.070188558663567,476.0501821033886,839.2365065126085
Hf-¦Ð-29=CF3_30=OMe_31=F.xyz,9.340218232703558,451.43953306488834,781.6802028003481
Hf-¦Ð-29=CF3_30=OMe_31=Me.xyz,8.38019580193317,461.2102268429917,804.104638033251
Hf-¦Ð-29=CF3_30=OMe_31=NCH3_2.xyz,6.330147902892235,498.5603875739483,876.7706623217833
Hf-¦Ð-29=CF3_30=OMe_31=NO2.xyz,9.100212625010958,467.35766057126096,820.140960637088
Hf-¦Ð-29=CF3_30=OMe_31=OMe.xyz,7.410173137508932,484.1495775022874,833.2628678804938
Hf-¦Ð-29=CF3_30=OMe_31=Ph.xyz,8.250192764433015,519.4011727463652,932.2921305248626
Hf-¦Ð-29=CF3_30=Ph_31=CF3.xyz,7.870183885586397,521.059743267101,938.3071398555174
Hf-¦Ð-29=CF3_30=Ph_31=Cl.xyz,8.63020164327963,505.62126173602934,903.0124652394516
Hf-¦Ð-29=CF3_30=Ph_31=Et.xyz,7.63017827789381,521.3812249627687,940.7562305259307
Hf-¦Ð-29=CF3_30=Ph_31=F.xyz,8.92020841924151,505.5409508776632,892.493146437384
Hf-¦Ð-29=CF3_30=Ph_31=Me.xyz,8.140190194240569,510.07143903701234,908.0186119181925
Hf-¦Ð-29=CF3_30=Ph_31=NCH3_2.xyz,5.620131313468308,542.2614590696179,980.802333887693
Hf-¦Ð-29=CF3_30=Ph_31=NO2.xyz,8.370195568279307,513.1092275972086,921.0924509937466
Hf-¦Ð-29=CF3_30=Ph_31=OMe.xyz,7.8501834182786885,529.641206860021,941.3643966966008
Hf-¦Ð-29=CF3_30=Ph_31=Ph.xyz,8.050188091355844,564.0322198195739,1033.539422760648
Hf-¦Ð-29=Cl_30=CF3_31=CF3.xyz,6.720157015392713,461.5586266819445,808.849849949052
Hf-¦Ð-29=Cl_30=CF3_31=Cl.xyz,8.560200007702615,443.9902634576623,770.9305117058559
Hf-¦Ð-29=Cl_30=CF3_31=Et.xyz,5.460127575006583,464.370588065813,812.297887367858
Hf-¦Ð-29=Cl_30=CF3_31=F.xyz,8.900207951933801,434.41978268049616,749.0117069938166
Hf-¦Ð-29=Cl_30=CF3_31=Me.xyz,8.040187857701996,445.4105362175974,772.7842836413639
Hf-¦Ð-29=Cl_30=CF3_31=NCH3_2.xyz,6.050141360584217,476.5206940908097,840.6965158362584
Hf-¦Ð-29=Cl_30=CF3_31=NO2.xyz,8.330194633663876,451.8979010163407,789.876153431549
Hf-¦Ð-29=Cl_30=CF3_31=OMe.xyz,8.330194633663876,463.30020971832425,802.5461819011368
Hf-¦Ð-29=Cl_30=CF3_31=Ph.xyz,8.050188091355844,511.6215750281577,909.716334739545
Hf-¦Ð-29=Cl_30=Cl_31=CF3.xyz,6.500151875007835,445.3501944948673,772.4294360124578
Hf-¦Ð-29=Cl_30=Cl_31=Cl.xyz,8.38019580193317,427.2819427784804,733.8084283377545
Hf-¦Ð-29=Cl_30=Cl_31=Et.xyz,7.530175941355226,445.72214005722947,774.2868418225618
Hf-¦Ð-29=Cl_30=Cl_31=F.xyz,8.720203746164355,416.13144709677965,709.68272243033
Hf-¦Ð-29=Cl_30=Cl_31=Me.xyz,7.810182483663257,428.2621886428961,735.6609505536164
Hf-¦Ð-29=Cl_30=Cl_31=NCH3_2.xyz,6.070141827891925,460.67226243537584,805.4469376601506
Hf-¦Ð-29=Cl_30=Cl_31=NO2.xyz,8.39019603558703,434.6094511172376,752.3380792677342
Hf-¦Ð-29=Cl_30=Cl_31=OMe.xyz,8.130189960586721,443.3818019556257,761.9766219446451
Hf-¦Ð-29=Cl_30=Cl_31=Ph.xyz,7.9401855211634125,494.94316367131665,871.8918785828981
Hf-¦Ð-29=Cl_30=Et_31=CF3.xyz,6.760157950008145,462.29054788472774,810.0111755807275
Hf-¦Ð-29=Cl_30=Et_31=Cl.xyz,8.550199774048755,445.0821776536186,773.437316954906
Hf-¦Ð-29=Cl_30=Et_31=Et.xyz,7.640178511547658,462.86228986466267,812.3068871838361
Hf-¦Ð-29=Cl_30=Et_31=F.xyz,8.63020164327963,447.3915416821286,764.1873354092513
Hf-¦Ð-29=Cl_30=Et_31=Me.xyz,7.800182250009396,451.8323650452734,781.2614307271886
Hf-¦Ð-29=Cl_30=Et_31=NCH3_2.xyz,5.960139257699493,481.16241021860867,847.4311896761067
Hf-¦Ð-29=Cl_30=Et_31=NO2.xyz,8.19019136250986,454.94003451393195,793.1850288260418
Hf-¦Ð-29=Cl_30=Et_31=OMe.xyz,8.110189493278998,474.5019222135814,816.5117947065414
Hf-¦Ð-29=Cl_30=Et_31=Ph.xyz,8.060188325009706,508.7732769507985,908.019395886018
Hf-¦Ð-29=Cl_30=F_31=CF3.xyz,6.93016192212373,432.15986855005696,746.3851113169455
Hf-¦Ð-29=Cl_30=F_31=Cl.xyz,8.560200007702615,415.15147746398054,708.959403963602
Hf-¦Ð-29=Cl_30=F_31=Et.xyz,7.89018435289412,432.3717312435647,746.686747262114
Hf-¦Ð-29=Cl_30=F_31=F.xyz,8.560200007702615,406.07094074163876,686.8712406586842
Hf-¦Ð-29=Cl_30=F_31=Me.xyz,7.600177576932227,421.05162358100023,717.3795888372847
Hf-¦Ð-29=Cl_30=F_31=NCH3_2.xyz,5.980139725007202,453.40179993541864,786.9042409490072
Hf-¦Ð-29=Cl_30=F_31=NO2.xyz,8.060188325009706,420.63917151553164,724.464314690501
Hf-¦Ð-29=Cl_30=F_31=OMe.xyz,7.960185988471121,433.361348207471,738.5828522072788
Hf-¦Ð-29=Cl_30=F_31=Ph.xyz,8.290193699048446,480.9727497228877,845.4004948393363
Hf-¦Ð-29=Cl_30=Me_31=CF3.xyz,6.660155613469559,446.07047949201564,774.2125531007042
Hf-¦Ð-29=Cl_30=Me_31=Cl.xyz,8.550199774048755,428.4221830695998,736.4369731587174
Hf-¦Ð-29=Cl_30=Me_31=Et.xyz,7.69017967981695,446.4723390621911,775.8693060140772
Hf-¦Ð-29=Cl_30=Me_31=F.xyz,8.540199540394907,419.43164159227626,715.0471936619725
Hf-¦Ð-29=Cl_30=Me_31=Me.xyz,7.830182950970967,431.28238917042995,740.9103198077867
Hf-¦Ð-29=Cl_30=Me_31=NCH3_2.xyz,6.010140425968772,464.252428160384,809.8082687881276
Hf-¦Ð-29=Cl_30=Me_31=NO2.xyz,8.130189960586721,432.2899532082985,749.435578377864
Hf-¦Ð-29=Cl_30=Me_31=OMe.xyz,8.16019066154829,446.69203407299534,767.5061848341145
Hf-¦Ð-29=Cl_30=Me_31=Ph.xyz,8.030187624048136,493.7632742326546,871.9918044401502
Hf-¦Ð-29=Cl_30=NCH3_2_31=CF3.xyz,8.280193465394584,474.80067609075564,838.2088010498939
Hf-¦Ð-29=Cl_30=NCH3_2_31=Cl.xyz,8.580200475010338,459.2422219948699,803.4169080644201
Hf-¦Ð-29=Cl_30=NCH3_2_31=Et.xyz,7.500175240393656,472.38233892524124,836.824680313412
Hf-¦Ð-29=Cl_30=NCH3_2_31=F.xyz,8.550199774048755,452.00174118988264,783.9660553805898
Hf-¦Ð-29=Cl_30=NCH3_2_31=Me.xyz,7.590177343278379,458.9324614467357,803.7834984575973
Hf-¦Ð-29=Cl_30=NCH3_2_31=NCH3_2.xyz,5.7201336500068924,494.0625292881736,876.5042824030168
Hf-¦Ð-29=Cl_30=NCH3_2_31=NO2.xyz,8.240192530779153,463.60017226272134,817.6256774282491
Hf-¦Ð-29=Cl_30=NCH3_2_31=OMe.xyz,7.89018435289412,479.3020988910001,835.9782758455563
Hf-¦Ð-29=Cl_30=NCH3_2_31=Ph.xyz,7.840183184624827,522.3033796404626,939.1654512096559
Hf-¦Ð-29=Cl_30=NO2_31=CF3.xyz,6.810159118277436,451.1779775755614,789.0022627742185
Hf-¦Ð-29=Cl_30=NO2_31=Cl.xyz,8.710203512510493,432.7296364327642,750.3262252292043
Hf-¦Ð-29=Cl_30=NO2_31=Et.xyz,7.810182483663257,449.8799494053283,788.0763958008949
Hf-¦Ð-29=Cl_30=NO2_31=F.xyz,8.900207951933801,423.4389503125286,727.4403984190358
Hf-¦Ð-29=Cl_30=NO2_31=Me.xyz,7.970186222124982,435.0198884559389,752.3822964137936
Hf-¦Ð-29=Cl_30=NO2_31=NCH3_2.xyz,6.300147201930665,466.0401376209635,820.7863291464198
Hf-¦Ð-29=Cl_30=NO2_31=NO2.xyz,8.780205148087495,441.6772830017247,770.4287860740737
Hf-¦Ð-29=Cl_30=NO2_31=OMe.xyz,8.140190194240569,451.39933070594395,780.5629799142744
Hf-¦Ð-29=Cl_30=NO2_31=Ph.xyz,8.140190194240569,497.57107215341534,884.5271972337664
Hf-¦Ð-29=Cl_30=OMe_31=CF3.xyz,8.39019603558703,453.4303886239794,790.9939024803596
Hf-¦Ð-29=Cl_30=OMe_31=Cl.xyz,9.140213559626389,443.0717386225465,761.4074759732039
Hf-¦Ð-29=Cl_30=OMe_31=Et.xyz,7.870183885586397,459.39208366162666,798.1954377383503
Hf-¦Ð-29=Cl_30=OMe_31=F.xyz,8.610201175971909,436.181197600996,741.7715796651005
Hf-¦Ð-29=Cl_30=OMe_31=Me.xyz,7.780181782701674,447.40205860190173,767.9521508558884
Hf-¦Ð-29=Cl_30=OMe_31=NCH3_2.xyz,6.740157482700422,474.0222052945359,830.5232208042194
Hf-¦Ð-29=Cl_30=OMe_31=NO2.xyz,9.050211456741666,449.79934341845023,778.8062844987901
Hf-¦Ð-29=Cl_30=OMe_31=OMe.xyz,7.510175474047503,464.91133708707855,792.3463458796987
Hf-¦Ð-29=Cl_30=OMe_31=Ph.xyz,8.270193231740736,501.83301956240007,892.7010015072583
Hf-¦Ð-29=Cl_30=Ph_31=CF3.xyz,6.070141827891925,508.141378144001,905.4372881073804
Hf-¦Ð-29=Cl_30=Ph_31=Cl.xyz,8.460197671164032,490.523029380352,866.963330730972
Hf-¦Ð-29=Cl_30=Ph_31=Et.xyz,7.69017967981695,500.3830973573128,896.76673762639
Hf-¦Ð-29=Cl_30=Ph_31=F.xyz,8.490198372125615,481.0325906282174,844.4430138139512
Hf-¦Ð-29=Cl_30=Ph_31=Me.xyz,8.050188091355844,491.6032861865566,868.1399263214197
Hf-¦Ð-29=Cl_30=Ph_31=NCH3_2.xyz,6.450150706738542,518.6530993285261,932.2220372876749
Hf-¦Ð-29=Cl_30=Ph_31=NO2.xyz,8.060188325009706,492.50113109636084,878.3116759286681
Hf-¦Ð-29=Cl_30=Ph_31=OMe.xyz,7.870183885586397,512.2330398002586,900.620631990757
Hf-¦Ð-29=Cl_30=Ph_31=Ph.xyz,8.060188325009706,544.8540114552966,992.0968376968885
Hf-¦Ð-29=Et_30=CF3_31=CF3.xyz,6.470151174046251,481.09876653201377,851.0572966274717
Hf-¦Ð-29=Et_30=CF3_31=Cl.xyz,8.39019603558703,462.1005017609773,810.5837111654511
Hf-¦Ð-29=Et_30=CF3_31=Et.xyz,5.300123836544844,483.29080177390097,853.8445406258359
Hf-¦Ð-29=Et_30=CF3_31=F.xyz,8.840206550010649,451.70002394158666,787.9510400906136
Hf-¦Ð-29=Et_30=CF3_31=Me.xyz,7.880184119240258,463.3307508227139,812.383865052539
Hf-¦Ð-29=Et_30=CF3_31=NCH3_2.xyz,5.730133883660754,495.53089586282704,881.9882516960337
Hf-¦Ð-29=Et_30=CF3_31=NO2.xyz,8.110189493278998,470.398086198594,830.1261480962337
Hf-¦Ð-29=Et_30=CF3_31=OMe.xyz,8.140190194240569,480.6404214300286,841.2123460532391
Hf-¦Ð-29=Et_30=CF3_31=Ph.xyz,7.820182717317105,529.9617998992982,949.4365998469551
Hf-¦Ð-29=Et_30=Cl_31=CF3.xyz,6.830159585585146,462.87044392045095,811.2415283636956
Hf-¦Ð-29=Et_30=Cl_31=Cl.xyz,8.690203045202772,444.9021610569289,773.6024492066882
Hf-¦Ð-29=Et_30=Cl_31=Et.xyz,7.9401855211634125,462.8723283854839,812.1493709619463
Hf-¦Ð-29=Et_30=Cl_31=F.xyz,9.020210755780095,434.9417067617785,751.4214160961909
Hf-¦Ð-29=Et_30=Cl_31=Me.xyz,8.120189726932859,446.21239827402155,775.3330270400561
Hf-¦Ð-29=Et_30=Cl_31=NCH3_2.xyz,5.760134584622324,479.17251246224913,845.7444051579289
Hf-¦Ð-29=Et_30=Cl_31=NO2.xyz,8.430196970202461,452.86967076267507,792.4486271668461
Hf-¦Ð-29=Et_30=Cl_31=OMe.xyz,8.100189259625138,460.1520980682823,798.8123633723053
Hf-¦Ð-29=Et_30=Cl_31=Ph.xyz,8.140190194240569,515.4033636745206,914.0064757920748
Hf-¦Ð-29=Et_30=Et_31=CF3.xyz,6.420150005776959,486.7006397623939,856.4562682195483
Hf-¦Ð-29=Et_30=Et_31=Cl.xyz,8.540199540394907,468.30236746474833,817.3813103574267
Hf-¦Ð-29=Et_30=Et_31=Et.xyz,7.40017290385507,482.8025852075415,853.5532485469985
Hf-¦Ð-29=Et_30=Et_31=F.xyz,8.89020771827994,458.0119337677819,796.0626793548637
Hf-¦Ð-29=Et_30=Et_31=Me.xyz,7.900184586547981,470.95259775268033,821.6492972648163
Hf-¦Ð-29=Et_30=Et_31=NCH3_2.xyz,5.590130612506737,502.0626817974114,890.7110978297436
Hf-¦Ð-29=Et_30=Et_31=NO2.xyz,8.4201967365486,476.1499084640778,836.9288347200663
Hf-¦Ð-29=Et_30=Et_31=OMe.xyz,8.5902007086642,487.3023474178143,849.1349749208699
Hf-¦Ð-29=Et_30=Et_31=Ph.xyz,7.610177810586088,535.9235793631708,956.1887463905346
Hf-¦Ð-29=Et_30=F_31=CF3.xyz,8.310194166356167,447.98026707327375,782.0805107920457
Hf-¦Ð-29=Et_30=F_31=Cl.xyz,8.86020701731837,437.1516568908311,753.9451999337882
Hf-¦Ð-29=Et_30=F_31=Et.xyz,8.010187156740413,449.79199778178975,784.9085874042339
Hf-¦Ð-29=Et_30=F_31=F.xyz,9.030210989433957,426.74109112872367,731.1681396045452
Hf-¦Ð-29=Et_30=F_31=Me.xyz,8.220192063471444,437.74191233391116,755.2488569487723
Hf-¦Ð-29=Et_30=F_31=NCH3_2.xyz,6.720157015392713,470.4120526634525,823.940967263719
Hf-¦Ð-29=Et_30=F_31=NO2.xyz,8.89020771827994,445.8590952987401,773.8240591360004
Hf-¦Ð-29=Et_30=F_31=OMe.xyz,8.180191128856013,458.6912103010469,784.5093302212425
Hf-¦Ð-29=Et_30=F_31=Ph.xyz,8.6602023442412,502.9829085654612,887.7826280626259
Hf-¦Ð-29=Et_30=Me_31=CF3.xyz,6.7001565480849905,464.50070240605436,814.0759656644143
Hf-¦Ð-29=Et_30=Me_31=Cl.xyz,8.700203278856632,446.4824005671085,776.1916831519554
Hf-¦Ð-29=Et_30=Me_31=Et.xyz,7.680179446163103,460.7925695894174,810.8329897812733
Hf-¦Ð-29=Et_30=Me_31=F.xyz,8.760204680779786,437.10190604871076,755.1601182924172
Hf-¦Ð-29=Et_30=Me_31=Me.xyz,8.040187857701996,448.95260010384266,780.1833692694364
Hf-¦Ð-29=Et_30=Me_31=NCH3_2.xyz,6.040141126930355,481.6426611759936,849.4392903297086
Hf-¦Ð-29=Et_30=Me_31=NO2.xyz,8.65020211058734,454.54992504221025,794.8290017918919
Hf-¦Ð-29=Et_30=Me_31=OMe.xyz,8.430196970202461,465.902317065066,808.0368800056682
Hf-¦Ð-29=Et_30=Me_31=Ph.xyz,7.89018435289412,515.8435507496187,916.2083975070499
Hf-¦Ð-29=Et_30=NCH3_2_31=CF3.xyz,8.100189259625138,491.3911237196163,876.5990470377549
Hf-¦Ð-29=Et_30=NCH3_2_31=Cl.xyz,8.810205849049078,478.4324792498629,845.1522431815248
Hf-¦Ð-29=Et_30=NCH3_2_31=Et.xyz,7.730180614432381,491.73260133885987,878.8484409035955
Hf-¦Ð-29=Et_30=NCH3_2_31=F.xyz,8.640201876933478,470.67196979171945,822.6200589195179
Hf-¦Ð-29=Et_30=NCH3_2_31=Me.xyz,8.170190895202152,480.13271071685165,847.4716367219783
Hf-¦Ð-29=Et_30=NCH3_2_31=NCH3_2.xyz,6.590153977892558,508.1626675329913,912.246341213625
Hf-¦Ð-29=Et_30=NCH3_2_31=NO2.xyz,7.9401855211634125,483.4705897950926,859.0786356751614
Hf-¦Ð-29=Et_30=NCH3_2_31=OMe.xyz,8.16019066154829,501.60242002579355,877.83567543641
Hf-¦Ð-29=Et_30=NCH3_2_31=Ph.xyz,8.180191128856013,539.0936063934618,976.9906417727173
Hf-¦Ð-29=Et_30=NO2_31=CF3.xyz,6.820159351931298,469.8081781169502,829.7971006461842
Hf-¦Ð-29=Et_30=NO2_31=Cl.xyz,8.720203746164355,449.8399359770964,788.45776209415
Hf-¦Ð-29=Et_30=NO2_31=Et.xyz,5.470127808660431,472.35032152697636,832.552067120001
Hf-¦Ð-29=Et_30=NO2_31=F.xyz,8.820206082702926,441.57930514045484,768.1223263905598
Hf-¦Ð-29=Et_30=NO2_31=Me.xyz,7.910184820201842,452.6701395576587,791.9171915223756
Hf-¦Ð-29=Et_30=NO2_31=NCH3_2.xyz,5.9301385567379095,483.8603743462687,859.8550526204955
Hf-¦Ð-29=Et_30=NO2_31=NO2.xyz,8.38019580193317,456.82750614248556,806.3979204987455
Hf-¦Ð-29=Et_30=NO2_31=OMe.xyz,7.990186689432704,466.85974023883074,817.7563085442548
Hf-¦Ð-29=Et_30=NO2_31=Ph.xyz,8.070188558663567,512.3013815505763,920.0513326341651
Hf-¦Ð-29=Et_30=OMe_31=CF3.xyz,8.450197437510184,470.8107401991785,830.2238690523719
Hf-¦Ð-29=Et_30=OMe_31=Cl.xyz,9.100212625010958,459.1520280335961,800.5130395499942
Hf-¦Ð-29=Et_30=OMe_31=Et.xyz,7.89018435289412,478.45211966095417,840.4630784160261
Hf-¦Ð-29=Et_30=OMe_31=F.xyz,9.36021870001128,450.2615788840957,779.8171429871885
Hf-¦Ð-29=Et_30=OMe_31=Me.xyz,8.470197904817892,461.5422284405206,804.5686612359635
Hf-¦Ð-29=Et_30=OMe_31=NCH3_2.xyz,5.70013318269917,501.15217304577243,878.8382384917962
Hf-¦Ð-29=Et_30=OMe_31=NO2.xyz,9.100212625010958,467.16970073206244,819.7094916678132
Hf-¦Ð-29=Et_30=OMe_31=OMe.xyz,7.550176408662934,484.83163274439767,835.6407418694107
Hf-¦Ð-29=Et_30=OMe_31=Ph.xyz,8.230192297125292,520.3331943099785,933.4441050680288
Hf-¦Ð-29=Et_30=Ph_31=CF3.xyz,7.840183184624827,521.8218021941387,939.6099135214346
Hf-¦Ð-29=Et_30=Ph_31=Cl.xyz,8.710203512510493,508.0033175092756,906.1814287260088
Hf-¦Ð-29=Et_30=Ph_31=Et.xyz,7.640178511547658,522.5532811050607,941.3242880598328
Hf-¦Ð-29=Et_30=Ph_31=F.xyz,8.92020841924151,504.65299922360185,891.2162225725681
Hf-¦Ð-29=Et_30=Ph_31=Me.xyz,8.110189493278998,511.26352367501727,909.2766704975752
Hf-¦Ð-29=Et_30=Ph_31=NCH3_2.xyz,6.320147669238388,536.2733328162458,972.3510811633986
Hf-¦Ð-29=Et_30=Ph_31=NO2.xyz,8.39019603558703,513.7612205264714,921.853606291455
Hf-¦Ð-29=Et_30=Ph_31=OMe.xyz,8.570200241356478,532.7434598131202,943.4978210742956
Hf-¦Ð-29=Et_30=Ph_31=Ph.xyz,7.9401855211634125,563.7342890444402,1033.038907970572
Hf-¦Ð-29=F_30=CF3_31=CF3.xyz,6.740157482700422,451.0980545934649,786.3974850056441
Hf-¦Ð-29=F_30=CF3_31=Cl.xyz,8.540199540394907,433.72969167216166,748.5049433985789
Hf-¦Ð-29=F_30=CF3_31=Et.xyz,5.510128743275861,454.549996002972,790.9743813633967
Hf-¦Ð-29=F_30=CF3_31=F.xyz,8.820206082702926,423.9891899411801,726.3438789355974
Hf-¦Ð-29=F_30=CF3_31=Me.xyz,8.040187857701996,434.8199437428318,749.9727353090451
Hf-¦Ð-29=F_30=CF3_31=NCH3_2.xyz,6.060141594238065,466.1701114774645,818.2563254948406
Hf-¦Ð-29=F_30=CF3_31=NO2.xyz,8.240192530779153,441.45731414812434,767.1280340578652
Hf-¦Ð-29=F_30=CF3_31=OMe.xyz,8.300193932702307,452.71961061439293,779.7080149090498
Hf-¦Ð-29=F_30=CF3_31=Ph.xyz,8.000186923086567,501.43101051741905,887.5872400452358
